ad_id,title,city,description,education_level,salary,published_day_label,published_time,listing_type,source_page,url,scraped_at
10352856,Responsable magasin/h&agent polyvalent de vente/h,Berrechid,Responsable point de vente & commerce terrain -agent...,Bac+3,A discuter,Aujourd'hui,12:05,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10352856/Responsable-MagasinH-et-Agent-Polyvalent-de-VenteH.html,2026-04-12T23:56:31
10358555,Un/une/ réceptionniste +femme de chambre,Casablanca,"Hôtel situé à ain diab, cherche - un/une/...",Bac+2,A discuter,Aujourd'hui,12:00,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10358555/unune-réceptionniste-Femme-de-chambre.html,2026-04-12T23:56:31
10353652,Assistante de direction,Rabat,Offre d'emploi : assistante de direction confirmée lieu...,Bac+2,4 000 - 6 000 dh,Aujourd'hui,12:00,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10353652/Assistante-de-Direction.html,2026-04-12T23:56:31
10352015,Réceptionniste/serveuse/ manager/femme de chambre,Rabat,Nous sommes un groupe hôtelier située à rabat agdal et...,Bac+2,A discuter,Aujourd'hui,12:00,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10352015/RéceptionnisteServeuse-Managerfemme-de-chambre.html,2026-04-12T23:56:31
10351245,Assistante administrative,Casablanca,"Ste nivada industry, entreprise spécialisée dans le...",Bac+2,3 000 - 4 000 dh,Aujourd'hui,12:00,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10351245/Assistante-administrative.html,2026-04-12T23:56:31
10358540,Technicien maintenace (secteur agroalimentaire) - had soualem,Had Soualem,"Dans le cadre du développement de nos activités, nous...",Bac+3,A discuter,Aujourd'hui,11:55,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10358540/Technicien-maintenace-(secteur-agroalimentaire)-had-soualem.html,2026-04-12T23:56:31
10356076,Chef emballage (h/f),Mediouna,"Plastic up, usine de fabrication plastique située à zone...",Bac+2,A discuter,Aujourd'hui,11:55,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10356076/Chef-Emballage-(HF).html,2026-04-12T23:56:31
10355274,Vendeurs magasin casablanca | rabat | kénitra,Casablanca,Dans le cadre du développement de son réseau commercial...,Bac+2,,Aujourd'hui,11:55,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10355274/Vendeurs-Magasin-Casablanca-|-Rabat-|-Kénitra.html,2026-04-12T23:56:31
10353548,Controleur de gestion - casablanca oasis,Casablanca,"Nous recrutons un contrôleur de gestion, de formation...",Bac+5,A discuter,Aujourd'hui,11:55,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10353548/CONTROLEUR-DE-GESTION-CASABLANCA-OASIS.html,2026-04-12T23:56:31
10351253,Formateurs aériens / commercial,Marrakech,Nous sommes un centre de formation privé à marrakech...,Bac+3,A discuter,Aujourd'hui,11:55,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10351253/Formateurs-Aériens-Commercial.html,2026-04-12T23:56:31
10356963,Agent bureau d'etude specialise en aluminium,Casablanca,Société spécialise en vente d aluminium cherche un agent...,Bac+2,A discuter,Aujourd'hui,11:50,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10356963/AGENT-BUREAU-DETUDE-SPECIALISE-EN-ALUMINIUM.html,2026-04-12T23:56:31
10351242,Assistante commerciale / salé,Salé,"Assistante commerciale – salé la société varinox,...",Bac+2,A discuter,Aujourd'hui,11:45,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10351242/Assistante-commerciale-salé.html,2026-04-12T23:56:31
10350440,Assistante juridique,Casablanca,"Une grande société a casablanca, est a la recherche d'une...",Bac+3,4 000 - 6 000 dh,Aujourd'hui,11:45,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10350440/Assistante-juridique.html,2026-04-12T23:56:31
10359602,Animateur scolaire (h/f) - casablanca,Casablanca,Nous recrutons pour le compte de notre client opérant...,Bac+2,A discuter,,,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10359602/Animateur-Scolaire-(HF)-Casablanca.html,2026-04-12T23:56:31
10359601,Bobineur- nouaceur (sapino),Nouaceur,Nous recrutons pour le compte de notre client opérateur...,Bac+2,A discuter,,,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10359601/BOBINEUR-NOUACEUR-(SAPINO).html,2026-04-12T23:56:31
10359600,Electricien batiment – nouaceur (sapino),Nouaceur,"Nous recrutons, pour le compte de notre client opérant...",Bac+2,A discuter,,,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10359600/ELECTRICIEN-BATIMENT-–-NOUACEUR-(SAPINO).html,2026-04-12T23:56:31
10359605,Pompiste - casablanca,Casablanca,Nous recrutons pour notre client des pompistes pour une...,Niveau Bac,A discuter,Aujourd'hui,11:40,standard,9,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10359605/Pompiste-CASABLANCA.html,2026-04-12T23:56:31
10358519,Responsable maintenance (had soualem),Had Soualem,"Dans le cadre du développement de nos activités, nous...",Bac+3,A discuter,Aujourd'hui,11:35,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10358519/Responsable-maintenance-(had-soualem).html,2026-04-12T23:56:31
10353505,Chimiste formulateur en cosmetique,Casablanca,Chimiste formulateur en cosmétique - casablanca...,Bac+2,A discuter,Aujourd'hui,11:35,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10353505/CHIMISTE-FORMULATEUR-EN-COSMETIQUE.html,2026-04-12T23:56:31
10353619,Chargé(e) de projet événementiel,Rabat,"En tant que chargé(e) de projet événementiel, vous...",Bac+5,A discuter,,,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10353619/Chargé(e)-de-projet-événementiel.html,2026-04-12T23:56:31
10353569,Secrétaire / assistante de direction,Fès,"Dans le cadre du développement de notre entreprise, coval...",Bac+2,A discuter,Aujourd'hui,11:25,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10353569/secrétaire-assistante-de-direction.html,2026-04-12T23:56:31
10356122,Administration des ventes,Casablanca,- administration des ventes (adv) – casablanca société...,Bac+2,6 000 - 8 000 dh,Aujourd'hui,11:20,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10356122/Administration-des-ventes.html,2026-04-12T23:56:31
10352791,Comptable confirmée,Casablanca,Cabinet d'expertise comptable au centre ville de...,Bac+5,A discuter,Aujourd'hui,11:20,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10352791/Comptable-confirmée.html,2026-04-12T23:56:31
10350420,English teacher position available,Tanger,"Our school is looking for an english teacher for 1st ,2nd...",Bac+3,A discuter,Aujourd'hui,11:20,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10350420/English-Teacher-position-available.html,2026-04-12T23:56:31
10355216,Declarant en douane expérimenté,Tanger,Recrute un(e) déclarant expérimenté description du...,Bac+5,A discuter,Aujourd'hui,11:15,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10355216/declarant-en-douane-expérimenté.html,2026-04-12T23:56:31
10351959,Chargé(e) e-commerce,Tanger,Nous recrutons un(e) chargé(e) e-commerce pour...,Bac+2,A discuter,Aujourd'hui,11:15,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10351959/Chargé(e)-e-commerce.html,2026-04-12T23:56:31
10355206,Assistante polyvalente btp – casablanca,Casablanca,Nous recrutons une assistante polyvalente pour rejoindre...,Bac+2,A discuter,Aujourd'hui,11:10,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10355206/Assistante-Polyvalente-BTP-–-Casablanca.html,2026-04-12T23:56:31
10357728,Dessinatrice expérimentée,Casablanca,"Modulart industrie bois, spécialisée dans la fabrication...",Bac+5,6 000 - 8 000 dh,Aujourd'hui,11:00,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10357728/Dessinatrice-expérimentée.html,2026-04-12T23:56:31
10350398,Vendeuse (f),Casablanca,"La société lelu optic, spécialisée dans le domaine de...",Bac+2,A discuter,Aujourd'hui,11:00,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10350398/Vendeuse-(f).html,2026-04-12T23:56:31
10350368,Assistante commerciale | dar bouaazza,Casablanca,"Sahara mobilier, spécialisée dans la fabrication et la...",Bac+2,A discuter,Aujourd'hui,10:55,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10350368/Assistante-Commerciale-|-Dar-Bouaazza.html,2026-04-12T23:56:31
10357709,Dessinateur bim / revit — agence d'architecte,Casablanca,On recrute — dessinateur·trice bim / revit atelier g ·...,Bac+3,6 000 - 8 000 dh,Aujourd'hui,10:50,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10357709/Dessinateur-BIM-Revit-—-Agence-darchitecte.html,2026-04-12T23:56:31
10356879,Operateur de traitement des donnees a rabat,Rabat,Nous recrutons des opérateurs de traitement des données à...,Bac+2,A discuter,Aujourd'hui,10:50,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10356879/OPERATEUR-DE-TRAITEMENT-DES-DONNEES-A-RABAT.html,2026-04-12T23:56:31
10355179,Chargée administration des ventes adv,Casablanca,Nous recherchons un(e) chargé(e) de facturation adv pour...,Bac+3,A discuter,Aujourd'hui,10:50,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10355179/Chargée-Administration-des-ventes-ADV.html,2026-04-12T23:56:31
10352758,Commercial concepteur/trice,Marrakech,Nous recherchons pour notre showroom à marrakech dans le...,Bac+4,Plus de 10 000 dh,Aujourd'hui,10:50,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10352758/Commercial-Concepteurtrice.html,2026-04-12T23:56:31
10357708,Gestionnaire ressources humaines,Rabat,Nous recrutons une gestionnaire des ressources...,Bac+2,A discuter,Aujourd'hui,10:45,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10357708/Gestionnaire-ressources-humaines.html,2026-04-12T23:56:31
10355163,Technicien(ne) batiment metreur,Temara,Entreprise de construction et d'aménagement basée à...,Bac+2,A discuter,Aujourd'hui,10:45,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10355163/TECHNICIEN(NE)-BATIMENT-METREUR.html,2026-04-12T23:56:31
10355148,Directeur & professeurs de lycée,Casablanca,- undirecteur(trice) pedagogique : • niveau d’étude...,,A discuter,Aujourd'hui,10:40,standard,10,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10355148/Directeur-et-professeurs-de-lycée.html,2026-04-12T23:56:31
